"type","customer_name","customer_name_2","sale_number","date_completed","total","total_hours","total_cost","profit","margin","employee_name","store_division"
"CPT","NAI / Ohio Equities - Devon Cotterman","Anatomy Lab - 6795 Bobcat Way","11339","06/01/2019","263.58","0.00","0.00","0.00","100.00","Steven Pflug","Columbus" 
"HS","Petland","Petland - Bethel Rd","11340","06/01/2019","1040.00","0.00","0.00","0.00","100.00","Steven Pflug","Columbus"
"CPT","Shumaker, Loop & Kendrick - Toledo","Shumaker Loop & Kendrick","11341","06/05/2019","502.00","0.00","0.00","502.00","100.00","Ryan Reynolds","Cleveland"   
"CPT","Ohio Dept. of MH & Addiction Services","OH Dept of MH & Addiction Services","11342","06/01/2019","2601.14","0.00","0.00","0.00","100.00","Steven Pflug","Columbus"
"CPT/HS","Worthington Public Library","Northwest Library","11343","06/13/2019","749.70","0.00","0.00","749.70","100.00","Taylor Castle","Columbus"
"HS","Petland","Petland - Lewis Center","11344","06/01/2019","1040.00","0.00","0.00","0.00","100.00","Steven Pflug","Columbus"
"CPT/HS","Northwest Eye Surgeons","Northwest Eye Surgeons","11345","06/01/2019","455.00","0.00","0.00","455.00","100.00","Steven Pflug","Columbus"   
"HS","Petland","Petland - Pickerington","11346","06/01/2019","520.00","0.00","0.00","0.00","100.00","Steven Pflug","Columbus"
"CPT/HS","Worthington Public Library","Worthington Park Library","11347","06/06/2019","553.46","0.00","0.00","0.00","100.00","Taylor Castle","Columbus"
"CPT/HS","Worthington Public Library","Old Worthington Library","11348","06/26/2019","2200.74","0.00","0.00","2200.74","100.00","Taylor Castle","Columbus"
"HS","Skyline Property Partners","Chase Lobby Floor","11349","06/20/2019","240.00","0.00","0.00","0.00","100.00","Ryan Reynolds","Cleveland"
"CPT","Jones Day Firm","Jones Day Firm","11350","06/20/2019","700.00","0.00","0.00","700.00","100.00","Steven Pflug","Columbus" 
"CPT","Fund Evaluation Group, LLC","FEG Investments","11351","06/05/2019","1497.94","19.50","604.50","331.72","35.43","Melody Cain","Cincinnati" 
"CPT","American RedCross","American Red Cross","11352","05/17/2019","650.00","9.00","279.00","371.00","57.08","Mark Murphy","Columbus"     
"General Repairs | Re","Chase CBRE","3401 Morse Crossing","11353","/  /","500.00","10.00","310.00","190.00","38.00","Erika Patterson","Columbus"
"CPT","Chase CBRE","800 Brooksedge Blvd.","11354","/  /","500.00","0.00","0.00","0.00","100.00","Erika Patterson","Columbus"
"HS","Erie County Sheriffs Office","erie county sheriffs jail","11355","05/29/2019","972.00","15.00","465.00","-222.00","-91.36","Ryan Reynolds","Cleveland"
"CPT","NAI / Ohio Equities","Mt Carmel East","11356","05/13/2019","280.00","8.00","248.00","-108.00","-77.14","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","Mt Carmel East","11357","05/13/2019","420.00","0.00","0.00","525.00","100.00","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","150 Taylor Station","11358","05/13/2019","350.00","4.00","124.00","51.00","29.14","Steven Pflug","Columbus"
"Carpets | Shampoo","Chase Bank","Ada 01 455 Ada Southeast","11359","05/10/2019","300.00","0.00","0.00","300.00","100.00","Erika Patterson","Columbus"   
"CPT","Chase Bank","Breitenstrater Square","11360","06/12/2019","460.00","0.00","0.00","250.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Chase Bank","East Dayton","11361","05/23/2019","440.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Chase Bank","Wright Patterson AFB","11362","07/11/2019","460.00","0.00","0.00","500.00","100.00","Waylon Roberts","Cincinnati" 
"Carpets | Shampoo","Chase Bank","Dixie and Needmore","11363","06/25/2019","340.00","3.50","108.50","391.50","78.30","Waylon Roberts","Cincinnati"  
"CPT","Chase Bank","Fairborn","11364","06/12/2019","340.00","4.00","124.00","251.00","66.93","Waylon Roberts","Cincinnati"
"Carpets | Shampoo","Chase Bank","Fairfield Commons","11365","06/25/2019","460.00","10.00","310.00","440.00","58.67","Waylon Roberts","Cincinnati" 
"CPT","Chase Bank","Beavercreek","11366","06/25/2019","420.00","0.00","0.00","250.00","100.00","Waylon Roberts","Cincinnati" 
"CPT","Chase Bank","Xenia","11367","06/12/2019","465.00","0.00","0.00","250.00","100.00","Waylon Roberts","Cincinnati"
"Carpets | Shampoo","Chase Bank","Far Hills","11368","06/11/2019","420.00","0.00","0.00","0.00","0.00","Waylon Roberts","Cincinnati"
"CPT","Chase Bank","Airway Woodman","11369","06/13/2019","460.00","0.00","0.00","500.00","100.00","Waylon Roberts","Cincinnati"   
"CPT","Chase Bank","Wright Dunbar","11370","06/11/2019","340.00","0.00","0.00","500.00","100.00","Waylon Roberts","Cincinnati" 
"Carpets | Shampoo","Chase Bank","Piqua","11371","06/13/2019","340.00","1.00","31.00","219.00","87.60","Erika Patterson","Columbus" 
"CPT","Chase Bank","Tipp City","11372","06/13/2019","340.00","1.00","31.00","344.00","91.73","Erika Patterson","Columbus"
"CPT","Chase Bank","Troy","11373","06/13/2019","340.00","2.00","62.00","188.00","75.20","Erika Patterson","Columbus" 
"Carpets | Shampoo","Chase Bank","Eaton","11374","06/12/2019","415.00","0.00","0.00","750.00","100.00","Waylon Roberts","Cincinnati" 
"HS","NAI / Ohio Equities","PMC","11375","05/15/2019","1750.00","25.00","775.00","537.50","40.95","Steven Pflug","Columbus"
"CPT","Ohio State Highway Patrol","Mt. Gilead Post","11376","05/30/2019","658.80","6.50","201.50","457.30","69.41","Russ McLean","Columbus"  
"HS","Fayetteville Fire and EMS","Fayetteville Fire and EMS","11377","06/13/2019","4237.00","0.00","0.00","2118.50","100.00","Melody Cain","Cincinnati"
"Clean | Furniture","Chase Bank","Robbins Rd 01 1001 Robbins Road","11378","05/17/2019","50.00","0.00","0.00","0.00","100.00","National","Columbus"
"HS","K and D Management","post office section","11379","05/10/2019","490.00","0.00","0.00","490.00","100.00","Ryan Reynolds","Cleveland"
"HS","Creative Housing - Columbus","116 Triesta place","11380","05/21/2019","280.00","0.00","0.00","280.00","100.00","Steven Pflug","Columbus"
"HS","Creative Housing - Columbus","1640 Idlewild Dr","11381","05/14/2019","280.00","4.00","124.00","156.00","55.71","Steven Pflug","Columbus"
"Clean | Furniture","Chase CBRE","Robbins Rd 01 1001 Robbins Road","11382","/  /","500.00","0.00","0.00","500.00","100.00","National","Columbus"
"Carpets | Shampoo","Chase Bank","Dublin1 6275 Frantz Road","11383","05/13/2019","340.00","4.00","124.00","126.00","50.40","Erika Patterson","Columbus"  
"CPT","Chase Bank","Avery Rd.","11384","05/13/2019","340.00","4.00","124.00","376.00","75.20","Erika Patterson","Columbus" 
"CPT","Chase Bank","Hilliard 01 4056 Main Street","11385","05/13/2019","340.00","1.00","31.00","219.00","87.60","Erika Patterson","CColumbus"
"HS","Shelbourne c/o Diversified Management","chagrin one and two - power washing","11386","06/02/2019","1650.00","9.23","286.13","2513.87","89.78","Ryan Reynolds","Cleveland" 
"CPT","Mount Carmel Medical Group Broadway","Mount Carmel Medical Group Broadway","11387","05/14/2019","450.00","6.00","186.00","264.00","58.67","Steven Pflug","Columbus"     
"CPT","Chase Bank","Calcutta","11388","06/05/2019","420.00","0.00","0.00","500.00","100.00","Dan Coalter","Cleveland"
"CPT","Chase CBRE","Wintersville","11389","/  /","500.00","0.00","0.00","500.00","100.00","Dan Coalter","Cleveland"
"CPT","Chase CBRE","Boardman","11390","/  /","500.00","0.00","0.00","500.00","100.00","Erika Patterson","Columbus" 
"CPT","Chase Bank","West Market Warren","11391","05/28/2019","340.00","4.00","124.00","126.00","50.40","Dan Coalter","Cleveland"  
"CPT","Chase Bank","Liberty","11392","05/28/2019","440.00","6.54","202.74","-202.74","0.00","Dan Coalter","Cleveland"
"CPT","Chase Bank","Girard","11393","05/15/2019","440.00","6.12","189.72","310.28","62.06","Dan Coalter","Cleveland"
"CPT","Chase Bank","1500 West 3rd Street","11394","06/12/2019","3137.00","23.67","733.77","-727.52","-11640.00","Dan Coalter","Cleveland"
"CPT","Chase Bank","Eastwood Mall","11395","05/28/2019","340.00","0.00","0.00","500.00","100.00","Dan Coalter","Cleveland"
"CPT","Chase CBRE","Poland","11396","/  /","500.00","0.00","0.00","500.00","100.00","Dan Coalter","Cleveland"
"CPT","Chase Bank","Austintown","11397","06/13/2019","340.00","2.75","85.25","414.75","82.95","Dan Coalter","Cleveland"
"CPT","Chase Bank","Columbiana","11398","05/20/2019","340.00","4.25","131.75","118.25","47.30","Dan Coalter","Cleveland" 
"CPT","Chase Bank","Mentor Shore","11399","05/20/2019","340.00","2.00","62.00","438.00","87.60","Dan Coalter","Cleveland"
"CPT","Chase Bank","Salem","11400","05/20/2019","340.00","2.00","62.00","188.00","75.20","Dan Coalter","Cleveland"
"HS","LA Fitness","LA Fitness - Polaris","11401","06/20/2019","750.00","5.00","155.00","595.00","79.33","Steven Pflug","Columbus"
"CPT","Chase Bank","Champion","11402","05/20/2019","340.00","5.30","164.30","335.70","67.14","Dan Coalter","Cleveland" 
"CPT","Chase Bank","Howland","11403","05/15/2019","340.00","3.00","93.00","157.00","62.80","Dan Coalter","Cleveland"
"CPT","Chase Bank","Elm Rd","11404","06/06/2019","468.00","0.00","0.00","500.00","100.00","Dan Coalter","Cleveland"
"CPT","Chase Bank","2772 North Ridge Road","11405","05/14/2019","340.00","1.73","53.63","446.37","89.27","Dan Coalter","Cleveland" 
"HS","LA Fitness","LA Fitness - Polaris","11406","06/12/2019","2100.00","12.00","372.00","1203.00","76.38","Steven Pflug","Columbus"
"HS","LA Fitness","LA Fitness - Polaris","11407","06/10/2019","1300.00","11.00","341.00","-341.00","0.00","Steven Pflug","Columbus"
"CPT","LA Fitness","LA Fitness - Polaris","11408","06/20/2019","400.00","0.00","0.00","0.00","100.00","Steven Pflug","Columbus"
"CPT","Chase Bank","Pepper Pike","11409","05/23/2019","340.00","2.30","71.30","428.70","85.74","Dan Coalter","Cleveland"
"CPT","Chase Bank","Mayfield Lyndhurst","11410","05/21/2019","340.00","1.50","46.50","453.50","90.70","Dan Coalter","Cleveland"
"CPT","Chase Bank","Shoregate","11411","05/23/2019","340.00","1.75","54.25","445.75","89.15","Dan Coalter","Cleveland"
"CPT","Chase Bank","Eastlake Vine","11412","05/23/2019","340.00","2.50","77.50","422.50","84.50","Dan Coalter","Cleveland"
"CPT","LA Fitness","LA Fitness - Polaris","11413","06/21/2019","650.00","9.50","294.50","1005.50","77.35","Steven Pflug","Columbus"
"CPT","Chase Bank","Miamisburg","11414","05/23/2019","340.00","0.00","0.00","250.00","100.00","Waylon Roberts","Cincinnati" 
"CPT","Chase Bank","Willoughby Hills","11415","05/14/2019","340.00","3.25","100.75","399.25","79.85","Dan Coalter","Cleveland"
"CPT","Chase Bank","Eastgate Wyler Park","11416","05/29/2019","340.00","0.00","0.00","500.00","100.00","Waylon Roberts","Cincinnati" 
"HS","LA Fitness","LA Fitness - Polaris","11417","07/20/2019","2410.00","0.00","0.00","3615.00","100.00","Steven Pflug","Columbus"
"CPT","Chase CBRE","Canfield","11418","/  /","500.00","0.00","0.00","500.00","100.00","Erika Patterson","Columbus"
"Carpets | Spot Clean","Chase CBRE","1111 Polaris Parkway","11419","05/15/2019","0.00","0.00","0.00","0.00","0.00","Jim Both","Columbus"
"OTHER","Turner Property Services Group","Athletico West Chester","11420","06/14/2019","1083.50","0.00","0.00","0.00","100.00","Melody Cain","Cincinnati"
"HS","LA Fitness","LA Fitness - Polaris","11421","06/17/2019","1300.00","11.00","341.00","-341.00","0.00","Steven Pflug","Columbus"
"HS","LA Fitness","LA Fitness - Polaris","11422","06/19/2019","2116.00","10.00","310.00","748.00","70.70","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","Mt Carmel East 4th Floor","11423","05/14/2019","350.00","12.00","372.00","-172.00","-86.00","Steven Pflug","Columbus"
"CPT","US Bank","tiffin branch","11424","06/06/2019","500.00","7.84","243.04","6.96","2.78","Ryan Reynolds","Cleveland"
"CPT","US Bank","oak harbor branch","11425","06/06/2019","929.00","5.46","169.26","62.99","27.12","Ryan Reynolds","Cleveland" 
"CPT","US Bank","port clinton branch","11426","06/06/2019","543.00","2.00","62.00","209.50","77.16","Ryan Reynolds","Cleveland"
"CPT","US Bank","sandusky branch","11427","06/06/2019","708.00","6.15","190.65","-13.65","-7.71","Ryan Reynolds","Cleveland" 
"CPT","Chase Bank","Kettering 3075 Woodman Drive","11428","06/13/2019","340.00","0.00","0.00","250.00","100.00","Waylon Roberts","Cincinnati"  
"CPT","Childrens Hospital","433 Nationwide Close to Home 05/13 2nd floor","11429","05/13/2019","150.00","0.00","0.00","0.00","100.00","Russ McLean","Columbus" 
"CPT/HS","Thompson Hine, LLP Cincinnati","Thompson Hines","11430","05/30/2019","741.00","19.15","593.65","-408.40","-220.50","Chris Parkinson","All" 
"CPT","Diamond Properties","Chobani","11431","05/15/2019","300.00","0.00","0.00","300.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Beacon West Properties, LLC","Beacon Orthopedics West","11432","05/14/2019","275.00","0.00","0.00","275.00","100.00","Waylon Roberts","Cincinnati"  
"OTHER","Eversana","Eversana","11433","05/10/2019","290.00","0.00","0.00","290.00","100.00","Melody Cain","Cincinnati"
"CPT","Neyer Management","Keystone Building","11434","05/16/2019","500.00","0.00","0.00","500.00","100.00","Waylon Roberts","Cincinnati" 
"CPT","Huntington Bank","EASTON - HNB BUSINESS SERVICE CENTER","11435","05/15/2019","0.00","0.00","0.00","0.00","0.00","Mark Murphy","Columbus"         
"JANITORIAL|CARPET/FU","Huntington Bank","HUNTINGTON CENTER","11436","05/15/2019","0.00","0.00","0.00","0.00","0.00","Mark Murphy","Columbus"        
"Clean | Furniture","Chase Bank","Eastland Hamilton","11437","05/16/2019","340.00","0.00","0.00","500.00","100.00","Erika Patterson","Columbus"
"Clean | Furniture","Chase Bank","Belleville","11438","05/20/2019","150.00","0.00","0.00","0.00","100.00","National","Columbus"
"Clean | Furniture","Chase CBRE","Fort Williamsburg","11439","/  /","500.00","0.00","0.00","0.00","100.00","National","Columbus"
"Carpets | Shampoo","Chase Bank","Chardon Square","11440","05/20/2019","340.00","4.23","131.13","118.87","47.55","Dan Coalter","Cleveland" 
"Carpets | Shampoo","Chase Bank","Painesville West","11441","05/20/2019","340.00","3.00","93.00","157.00","62.80","Dan Coalter","Cleveland"
"CPT","Chase Bank","Southgate Northfield","11442","06/04/2019","390.00","0.00","0.00","500.00","100.00","Dan Coalter","Cleveland"
"CPT","Trumpet Behavioral Services","Trumpet Behavioral","11443","06/13/2019","865.28","15.00","465.00","-32.36","-7.48","Melody Cain","Cincinnati"
"HS","McMeechan Construction","UH st john westshore","11444","05/17/2019","6300.00","15.22","471.82","5828.18","92.51","Ryan Reynolds","Cleveland"   
"HS","Ohios Electric Cooperatives","Ohio Electric Cooperatives","11445","/  /","675.00","21.00","651.00","-440.06","-208.60","Russ McLean","Columbus"
"CPT","Childrens Hospital","Hilliard Close to Home","11446","05/15/2019","500.00","0.00","0.00","0.00","100.00","Russ McLean","Columbus"
"CPT/HS","Radiation Oncology of Dublin","7450 Hospital Dr Suite 160","11447","05/30/2019","1055.00","10.00","310.00","745.00","70.62","Steven Pflug","Columbus"
"CPT","Chase Bank","Kettering Tower","11448","06/11/2019","440.00","8.00","248.00","2.00","0.80","Waylon Roberts","Cincinnati"
"Carpets | Shampoo","Chase Bank","Huber Heights","11449","06/11/2019","420.00","5.50","170.50","79.50","31.80","Waylon Roberts","Cincinnati" 
"CPT","Neyer Management","Vista Building","11450","/  /","600.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Neyer Management","Cornerstone Dental Group","11451","/  /","400.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Chase Bank","Uniontown","11452","05/19/2019","284.60","4.02","124.62","375.38","75.08","Dan Coalter","Cleveland"
"CPT","Carrow Real Estate","aleris","11453","05/21/2019","150.00","2.03","62.93","87.07","58.05","Ryan Reynolds","Cleveland"
"CPT","Upper Arlington Municipal Building","Upper Arlington Senior Center","11454","06/17/2019","225.00","0.00","0.00","0.00","100.00","Mark Murphy","Columbus"
"HOUSE KEEPING|CARPET","Huntington Bank","GATEWAY CENTER","11455","06/18/2019","0.00","0.00","0.00","0.00","0.00","Mark Murphy","Columbus"           
"CPT","Chase Bank","Stow","11456","06/13/2019","460.00","0.00","0.00","500.00","100.00","Dan Coalter","Cleveland"
"CPT/HS","Chase Bank","Medina Buehlers","11457","05/28/2019","390.00","0.00","0.00","500.00","100.00","Dan Coalter","Cleveland" 
"Carpets | Shampoo","Chase Bank","Streetsboro","11458","06/12/2019","340.00","0.00","0.00","500.00","100.00","Dan Coalter","Cleveland"
"CPT","Chase Bank","Strongsville","11459","06/12/2019","390.00","1.75","54.25","945.75","94.58","Dan Coalter","Cleveland"
"CPT","Chase Bank","Kent","11460","05/23/2019","340.00","2.40","74.40","50.60","40.48","Dan Coalter","Cleveland"
"CPT","Chase Bank","Belden Dressler","11461","05/23/2019","340.00","3.34","103.54","146.46","58.58","Dan Coalter","Cleveland"
"CPT","Chase Bank","Canton","11462","06/06/2019","340.00","0.00","0.00","250.00","100.00","Dan Coalter","Cleveland"
"CPT","Chase Bank","Canton Centre","11463","05/23/2019","440.00","6.90","213.90","36.10","14.44","Dan Coalter","Cleveland"
"CPT","Chase Bank","Tanglewood","11464","06/10/2019","340.00","0.00","0.00","625.00","100.00","Dan Coalter","Cleveland" 
"CPT","Chase Bank","Akron Centre","11465","06/18/2019","340.00","4.00","124.00","126.00","50.40","Dan Coalter","Cleveland"
"Carpets | Shampoo","Chase CBRE","Bailey Rd.","11466","/  /","500.00","0.00","0.00","500.00","100.00","Dan Coalter","Cleveland"
"CPT","Chase Bank","Wadsworth","11467","05/23/2019","340.00","3.35","103.85","146.15","58.46","Dan Coalter","Cleveland" 
"CPT","Chase Bank","College Hills","11468","06/05/2019","340.00","0.00","0.00","500.00","100.00","Dan Coalter","Cleveland"
"CPT","Chase Bank","Walnut St","11469","06/06/2019","340.00","0.00","0.00","500.00","100.00","Dan Coalter","Cleveland"
"CPT","Chase Bank","Chase Center","11470","06/13/2019","340.00","0.00","0.00","500.00","100.00","Dan Coalter","Cleveland"
"CPT","Chase Bank","Euclid Lakeshore","11471","06/04/2019","400.00","0.00","0.00","500.00","100.00","Dan Coalter","Cleveland"
